INCIDENT_DATE,INCIDENT_HOUR,INCIDENT_ID,NAME,AGENCY_ID,Day
2018-01-18,1.0,96011863,Embezzlement,8554,Thursday
2018-05-07,7.0,99051690,Theft From Building,9040,Monday
2018-09-05,3.0,101604531,Drug/Narcotic Violations,9040,Wednesday
2018-04-09,18.0,98841465,Theft From Building,9040,Monday
2018-12-03,21.0,102875935,Theft From Motor Vehicle,8554,Monday
2018-09-13,11.0,114293097,Drug/Narcotic Violations,8554,Thursday
2018-09-20,22.0,101598321,Theft From Building,9040,Thursday
2018-01-15,21.0,96011853,Drug/Narcotic Violations,8554,Monday
2018-02-09,12.0,98841477,Intimidation,9040,Friday
2018-07-28,15.0,99639808,All Other Larceny,9040,Saturday
2018-06-13,14.0,99051744,All Other Larceny,9040,Wednesday
2018-06-01,15.0,101075541,Theft From Building,8554,Friday
2018-10-09,1.0,114288135,Rape,8554,Tuesday
2018-07-25,17.0,99635740,Theft From Building,9040,Wednesday
2018-03-05,0.0,98394918,Theft From Building,9040,Monday
2018-07-27,15.0,99635739,Theft From Building,9040,Friday
2018-02-16,12.0,98395002,Theft From Building,9040,Friday
2018-01-22,10.0,96011882,Theft From Motor Vehicle,8554,Monday
2018-04-27,11.0,99013363,Simple Assault,8554,Friday
2018-12-05,15.0,102906317,Theft From Building,9040,Wednesday
2018-07-18,0.0,101847634,Fondling,9040,Wednesday
2018-07-18,0.0,101847634,Sodomy,9040,Wednesday
2018-07-11,16.0,99639781,Drug/Narcotic Violations,9040,Wednesday
2018-02-28,9.0,98332234,All Other Larceny,8554,Wednesday
2018-07-19,19.0,99601577,Simple Assault,8554,Thursday
2018-08-19,16.0,102875898,Motor Vehicle Theft,8554,Sunday
2018-12-10,10.0,102906327,Theft From Building,9040,Monday
2018-03-22,18.0,98332358,Theft From Building,8554,Thursday
2018-08-15,12.0,106924749,Stolen Property Offenses,8554,Wednesday
2018-01-16,12.0,96050217,Destruction/Damage/Vandalism of Property,9040,Tuesday
2018-07-11,14.0,99635726,Theft From Building,9040,Wednesday
2018-05-19,0.0,99013379,All Other Larceny,8554,Saturday
2018-04-29,2.0,102875893,Theft From Building,8554,Sunday
2018-11-18,15.0,102875930,Theft From Building,8554,Sunday
2018-09-15,1.0,114283463,Stolen Property Offenses,8554,Saturday
2018-09-15,1.0,114283463,Motor Vehicle Theft,8554,Saturday
2018-03-01,14.0,98332287,Destruction/Damage/Vandalism of Property,8554,Thursday
2018-03-01,14.0,98332287,Burglary/Breaking & Entering,8554,Thursday
2018-04-18,15.0,98841516,Theft From Building,9040,Wednesday
2018-03-27,12.0,98394988,Fondling,9040,Tuesday
2018-10-09,10.0,101845978,All Other Larceny,9040,Tuesday
2018-02-04,6.0,96301979,Destruction/Damage/Vandalism of Property,8554,Sunday
2018-06-08,20.0,99013395,All Other Larceny,8554,Friday
2018-03-30,0.0,98841560,Theft From Building,9040,Friday
2018-10-08,9.0,101774110,Extortion/Blackmail,8554,Monday
2018-08-28,14.0,101779710,Credit Card/Automated Teller Machine Fraud,8554,Tuesday
2018-11-05,20.0,101781789,Theft From Building,8554,Monday
2018-09-01,7.0,102010368,Destruction/Damage/Vandalism of Property,8554,Saturday
2018-11-19,11.0,101779914,Destruction/Damage/Vandalism of Property,8554,Monday
2018-08-24,12.0,111728501,Identity Theft,8554,Friday
2018-09-14,8.0,101577422,Theft From Building,8554,Friday
2018-06-08,9.0,111728498,Fondling,8554,Friday
2018-01-26,9.0,96050256,Simple Assault,9040,Friday
2018-01-26,9.0,96050256,Destruction/Damage/Vandalism of Property,9040,Friday
2018-12-08,19.0,102906324,Extortion/Blackmail,9040,Saturday
2018-04-26,17.0,98881214,All Other Larceny,8554,Thursday
2018-11-09,3.0,101852506,Theft From Building,9040,Friday
2018-10-23,12.0,101779822,All Other Larceny,8554,Tuesday
2018-04-09,21.0,98841472,Destruction/Damage/Vandalism of Property,9040,Monday
2018-04-30,18.0,98818880,All Other Larceny,8554,Monday
2018-01-07,16.0,96011816,All Other Larceny,8554,Sunday
2018-04-12,19.0,98841485,All Other Larceny,9040,Thursday
2018-07-17,14.0,101779689,Theft From Building,8554,Tuesday
2018-07-22,15.0,103536759,Theft From Building,9040,Sunday
2018-04-12,3.0,98841478,Drug/Narcotic Violations,9040,Thursday
2018-09-26,16.0,114293236,Rape,8554,Wednesday
2018-02-28,17.0,98332240,All Other Larceny,8554,Wednesday
2018-06-29,23.0,99013420,All Other Larceny,8554,Friday
2018-01-10,11.0,96011831,All Other Larceny,8554,Wednesday
2018-02-22,8.0,96339988,Simple Assault,9040,Thursday
2018-05-23,15.0,99051708,Destruction/Damage/Vandalism of Property,9040,Wednesday
2018-04-10,0.0,98841475,Destruction/Damage/Vandalism of Property,9040,Tuesday
2018-09-22,0.0,101781657,Stolen Property Offenses,8554,Saturday
2018-04-05,15.0,98841456,False Pretenses/Swindle/Confidence Game,9040,Thursday
2018-04-05,15.0,98841456,Theft From Building,9040,Thursday
2018-07-21,16.0,99630972,Simple Assault,9040,Saturday
2018-09-07,16.0,114288099,All Other Larceny,8554,Friday
2018-04-23,19.0,98841547,Drug/Narcotic Violations,9040,Monday
2018-08-28,9.0,101085091,Theft From Building,9040,Tuesday
2018-01-09,13.0,99013318,Impersonation,8554,Tuesday
2018-02-03,0.0,114290901,Intimidation,9040,Saturday
2018-01-09,14.0,96011830,All Other Larceny,8554,Tuesday
2018-01-22,19.0,96011880,Simple Assault,8554,Monday
2018-01-31,23.0,96011935,Theft From Building,8554,Wednesday
2018-03-12,14.0,98394934,Destruction/Damage/Vandalism of Property,9040,Monday
2018-03-18,11.0,98818793,Destruction/Damage/Vandalism of Property,8554,Sunday
2018-10-21,17.0,114293397,Credit Card/Automated Teller Machine Fraud,8554,Sunday
2018-10-21,17.0,114293397,Burglary/Breaking & Entering,8554,Sunday
2018-08-28,14.0,101089294,Theft From Building,9040,Tuesday
2018-06-10,23.0,99051727,Intimidation,9040,Sunday
2018-04-23,2.0,101080163,Theft From Building,9040,Monday
2018-09-30,10.0,101577452,Drug/Narcotic Violations,8554,Sunday
2018-05-04,7.0,98881196,Theft From Building,8554,Friday
2018-03-03,11.0,98894798,Simple Assault,9040,Saturday
2018-11-30,13.0,111725234,False Pretenses/Swindle/Confidence Game,9040,Friday
2018-01-14,0.0,96050213,Drug/Narcotic Violations,9040,Sunday
2018-10-24,16.0,101774156,All Other Larceny,8554,Wednesday
2018-11-03,19.0,101847628,Extortion/Blackmail,9040,Saturday
2018-08-14,0.0,101774080,Drug/Narcotic Violations,8554,Tuesday
2018-10-10,13.0,102879294,Intimidation,8554,Wednesday
2018-02-17,3.0,99607070,Rape,8554,Saturday
2018-07-16,19.0,99635722,Motor Vehicle Theft,9040,Monday
2018-07-16,19.0,99635722,Simple Assault,9040,Monday
2018-07-29,10.0,99611141,Drug/Narcotic Violations,8554,Sunday
2018-09-07,14.0,101604537,Theft From Motor Vehicle,9040,Friday
2018-11-30,16.0,102875932,Simple Assault,8554,Friday
2018-11-30,16.0,102875932,Weapon Law Violations,8554,Friday
2018-09-21,13.0,101577431,Theft of Motor Vehicle Parts or Accessories,8554,Friday
2018-06-13,22.0,99051742,Drug/Narcotic Violations,9040,Wednesday
2018-01-26,14.0,96050276,False Pretenses/Swindle/Confidence Game,9040,Friday
2018-04-23,12.0,99013353,False Pretenses/Swindle/Confidence Game,8554,Monday
2018-11-13,13.0,107129696,Hacking/Computer Invasion,8554,Tuesday
2018-10-05,12.0,101779750,All Other Larceny,8554,Friday
2018-09-29,18.0,101577450,Theft From Building,8554,Saturday
2018-03-12,13.0,98394941,Destruction/Damage/Vandalism of Property,9040,Monday
2018-03-30,11.0,98332399,All Other Larceny,8554,Friday
2018-02-23,10.0,98332219,Theft From Building,8554,Friday
2018-01-28,12.0,98881155,All Other Larceny,8554,Sunday
2018-01-23,9.0,96011892,Identity Theft,8554,Tuesday
2018-08-23,1.0,100273137,Drug/Narcotic Violations,9040,Thursday
2018-01-18,11.0,96301919,Theft From Building,8554,Thursday
2018-03-09,2.0,98394929,Destruction/Damage/Vandalism of Property,9040,Friday
2018-03-02,14.0,98894792,Simple Assault,9040,Friday
2018-01-19,19.0,101845955,Theft From Building,9040,Friday
2018-01-12,14.0,96050233,Theft From Building,9040,Friday
2018-02-28,23.0,98394910,Simple Assault,9040,Wednesday
2018-09-04,12.0,101595780,Theft From Building,9040,Tuesday
2018-04-16,9.0,98881160,All Other Larceny,8554,Monday
2018-04-12,7.0,98841488,Destruction/Damage/Vandalism of Property,9040,Thursday
2018-11-09,21.0,101852507,Theft From Building,9040,Friday
2018-10-26,9.0,101847653,Theft From Motor Vehicle,9040,Friday
2018-12-15,23.0,114293143,Drug/Narcotic Violations,8554,Saturday
2018-02-23,10.0,114290882,Embezzlement,9040,Friday
2018-06-12,0.0,99013399,Drug/Narcotic Violations,8554,Tuesday
2018-02-07,14.0,98332466,False Pretenses/Swindle/Confidence Game,8554,Wednesday
2018-05-16,6.0,99051707,Intimidation,9040,Wednesday
2018-01-05,2.0,96050194,Drug/Narcotic Violations,9040,Friday
2018-04-09,19.0,99607084,Drug/Narcotic Violations,8554,Monday
2018-04-09,19.0,99607084,Weapon Law Violations,8554,Monday
2018-04-09,19.0,99607084,Simple Assault,8554,Monday
2018-11-08,23.0,101774200,Drug/Narcotic Violations,8554,Thursday
2018-07-18,16.0,99639790,Theft From Building,9040,Wednesday
2018-09-28,16.0,101604572,Theft From Building,9040,Friday
2018-01-23,13.0,96011883,Intimidation,8554,Tuesday
2018-07-03,18.0,106228412,Simple Assault,8554,Tuesday
2018-10-14,2.0,101852482,Drug/Narcotic Violations,9040,Sunday
2018-06-06,21.0,101085090,Simple Assault,9040,Wednesday
2018-01-30,8.0,99601550,Embezzlement,8554,Tuesday
2018-07-05,8.0,99639773,Counterfeiting/Forgery,9040,Thursday
2018-01-15,13.0,96050216,Theft From Building,9040,Monday
2018-05-17,11.0,98894826,Drug/Narcotic Violations,9040,Thursday
2018-02-09,0.0,96339918,Destruction/Damage/Vandalism of Property,9040,Friday
2018-11-12,12.0,101774216,False Pretenses/Swindle/Confidence Game,8554,Monday
2018-08-02,16.0,100273121,All Other Larceny,9040,Thursday
2018-09-07,12.0,101570098,Theft From Motor Vehicle,8554,Friday
2018-02-16,12.0,98394916,Theft From Building,9040,Friday
2018-05-02,0.0,98894802,Destruction/Damage/Vandalism of Property,9040,Wednesday
2018-12-06,13.0,102906321,Destruction/Damage/Vandalism of Property,9040,Thursday
2018-12-05,17.0,102906316,Simple Assault,9040,Wednesday
2018-04-20,17.0,98881176,All Other Larceny,8554,Friday
2018-03-17,1.0,98394950,Drug/Narcotic Violations,9040,Saturday
2018-07-30,12.0,105554710,Extortion/Blackmail,9040,Monday
2018-06-18,11.0,99607104,Extortion/Blackmail,8554,Monday
2018-08-04,14.0,114283416,Motor Vehicle Theft,8554,Saturday
2018-02-11,0.0,96339928,Destruction/Damage/Vandalism of Property,9040,Sunday
2018-08-01,15.0,114283401,Drug/Narcotic Violations,8554,Wednesday
2018-02-13,1.0,96339944,Destruction/Damage/Vandalism of Property,9040,Tuesday
2018-04-06,3.0,98841452,Drug/Narcotic Violations,9040,Friday
2018-06-26,17.0,99051769,All Other Larceny,9040,Tuesday
2018-06-11,17.0,99051763,Theft From Building,9040,Monday
2018-07-27,17.0,99630976,Theft From Building,9040,Friday
2018-02-06,14.0,98394919,Fondling,9040,Tuesday
2018-02-21,20.0,96340074,Theft From Building,9040,Wednesday
2018-01-12,14.0,96011842,Destruction/Damage/Vandalism of Property,8554,Friday
2018-02-12,22.0,105502687,Theft From Building,8554,Monday
2018-05-01,18.0,98881183,All Other Larceny,8554,Tuesday
2018-11-02,23.0,101852502,Destruction/Damage/Vandalism of Property,9040,Friday
2018-11-08,10.0,103532154,Theft From Building,9040,Thursday
2018-01-15,0.0,96011884,Credit Card/Automated Teller Machine Fraud,8554,Monday
2018-01-01,15.0,96050176,Drug/Narcotic Violations,9040,Monday
2018-04-05,15.0,98841461,Theft From Building,9040,Thursday
2018-02-01,12.0,96301957,Destruction/Damage/Vandalism of Property,8554,Thursday
2018-10-29,16.0,101774167,All Other Larceny,8554,Monday
2018-08-14,18.0,101598304,Theft From Building,9040,Tuesday
2018-02-12,16.0,96302056,Identity Theft,8554,Monday
2018-05-19,17.0,114283428,Credit Card/Automated Teller Machine Fraud,8554,Saturday
2018-05-19,17.0,114283428,Theft From Building,8554,Saturday
2018-02-08,18.0,96302034,Rape,8554,Thursday
2018-09-14,11.0,101598313,All Other Larceny,9040,Friday
2018-10-03,17.0,101779743,Destruction/Damage/Vandalism of Property,8554,Wednesday
2018-11-05,14.0,101779876,All Other Larceny,8554,Monday
2018-11-09,11.0,102010383,All Other Larceny,8554,Friday
2018-07-16,22.0,99630966,Theft From Building,9040,Monday
2018-01-24,12.0,96050240,Simple Assault,9040,Wednesday
2018-12-25,18.0,114293205,Intimidation,8554,Tuesday
2018-10-01,12.0,114290846,Theft From Building,9040,Monday
2018-03-16,14.0,98332311,Burglary/Breaking & Entering,8554,Friday
2018-01-15,17.0,96011860,Motor Vehicle Theft,8554,Monday
2018-03-17,21.0,98394957,Drug/Narcotic Violations,9040,Saturday
2018-07-11,0.0,100254470,Theft From Building,8554,Wednesday
2018-02-08,18.0,96302059,Theft From Building,8554,Thursday
2018-10-19,9.0,101779794,Simple Assault,8554,Friday
2018-10-22,13.0,101781737,Destruction/Damage/Vandalism of Property,8554,Monday
2018-12-13,17.0,102875952,Theft From Building,8554,Thursday
2018-10-28,23.0,114283611,Rape,8554,Sunday
2018-05-01,15.0,99013360,Simple Assault,8554,Tuesday
2018-11-29,15.0,101774254,Theft From Building,8554,Thursday
2018-08-14,22.0,100251953,Drug/Narcotic Violations,8554,Tuesday
2018-08-02,11.0,100270133,Drug/Narcotic Violations,9040,Thursday
2018-10-14,0.0,114296148,Counterfeiting/Forgery,9040,Sunday
2018-06-08,7.0,99051724,Destruction/Damage/Vandalism of Property,9040,Friday
2018-05-01,23.0,101779680,Drug/Narcotic Violations,8554,Tuesday
2018-12-23,8.0,102906345,Destruction/Damage/Vandalism of Property,9040,Sunday
2018-06-09,18.0,99013392,Destruction/Damage/Vandalism of Property,8554,Saturday
2018-09-16,19.0,101852465,Drug/Narcotic Violations,9040,Sunday
2018-09-24,20.0,101570104,All Other Larceny,8554,Monday
2018-11-06,19.0,101779877,All Other Larceny,8554,Tuesday
2018-08-30,11.0,101075549,All Other Larceny,8554,Thursday
2018-03-26,8.0,98332395,Burglary/Breaking & Entering,8554,Monday
2018-05-22,15.0,114293069,False Pretenses/Swindle/Confidence Game,8554,Tuesday
2018-04-21,12.0,98881193,All Other Larceny,8554,Saturday
2018-01-02,16.0,96050192,Theft From Building,9040,Tuesday
2018-02-28,13.0,98332232,Drug/Narcotic Violations,8554,Wednesday
2018-09-28,12.0,103536761,Motor Vehicle Theft,9040,Friday
2018-11-16,14.0,102879333,Embezzlement,8554,Friday
2018-08-25,9.0,102879273,Motor Vehicle Theft,8554,Saturday
2018-04-16,12.0,101065449,All Other Larceny,8554,Monday
2018-11-09,16.0,101847657,Theft From Motor Vehicle,9040,Friday
2018-01-11,12.0,96050206,Fondling,9040,Thursday
2018-02-13,22.0,96339963,Drug/Narcotic Violations,9040,Tuesday
2018-01-12,12.0,96011841,Identity Theft,8554,Friday
2018-11-05,21.0,103512705,Intimidation,8554,Monday
2018-08-08,14.0,101080160,Theft From Building,9040,Wednesday
2018-07-20,0.0,101075542,Hacking/Computer Invasion,8554,Friday
2018-09-29,16.0,114283510,Theft From Motor Vehicle,8554,Saturday
2018-09-29,16.0,114283510,Credit Card/Automated Teller Machine Fraud,8554,Saturday
2018-02-05,19.0,98332174,Simple Assault,8554,Monday
2018-07-15,18.0,99639805,Theft From Building,9040,Sunday
2018-02-07,14.0,96339894,Credit Card/Automated Teller Machine Fraud,9040,Wednesday
2018-08-28,11.0,100273143,Theft From Building,9040,Tuesday
2018-12-06,20.0,102879317,Burglary/Breaking & Entering,8554,Thursday
2018-01-10,0.0,96011828,Identity Theft,8554,Wednesday
2018-12-07,22.0,105550157,Simple Assault,9040,Friday
2018-11-10,13.0,101846004,Theft From Building,9040,Saturday
2018-10-15,7.0,106246881,False Pretenses/Swindle/Confidence Game,9040,Monday
2018-12-14,5.0,102904637,Simple Assault,9040,Friday
2018-07-19,18.0,99607112,Destruction/Damage/Vandalism of Property,8554,Thursday
2018-02-14,11.0,96302065,Intimidation,8554,Wednesday
2018-10-02,17.0,101779741,Destruction/Damage/Vandalism of Property,8554,Tuesday
2018-04-13,14.0,98818825,Counterfeiting/Forgery,8554,Friday
2018-04-16,14.0,98841501,All Other Larceny,9040,Monday
2018-05-04,19.0,106228413,Theft From Building,8554,Friday
2018-04-09,14.0,98841483,Theft From Building,9040,Monday
2018-11-13,9.0,101846010,Destruction/Damage/Vandalism of Property,9040,Tuesday
2018-01-06,23.0,101572476,Weapon Law Violations,8554,Saturday
2018-01-06,23.0,101572476,Drug/Narcotic Violations,8554,Saturday
2018-07-01,17.0,99611127,Theft From Building,8554,Sunday
2018-04-29,2.0,98841561,Identity Theft,9040,Sunday
2018-12-13,11.0,114288132,Embezzlement,8554,Thursday
2018-05-16,23.0,99611119,Intimidation,8554,Wednesday
2018-05-21,16.0,99013372,Identity Theft,8554,Monday
2018-02-19,8.0,96339970,Theft From Building,9040,Monday
2018-02-25,12.0,98394935,Destruction/Damage/Vandalism of Property,9040,Sunday
2018-10-04,17.0,101774107,Theft From Building,8554,Thursday
2018-12-10,14.0,102875949,All Other Larceny,8554,Monday
2018-12-06,18.0,102893951,All Other Larceny,9040,Thursday
2018-10-30,16.0,114283637,Motor Vehicle Theft,8554,Tuesday
2018-01-11,15.0,96050209,Theft From Building,9040,Thursday
2018-01-26,22.0,96050260,Drug/Narcotic Violations,9040,Friday
2018-04-17,15.0,98881165,Counterfeiting/Forgery,8554,Tuesday
2018-04-27,20.0,98841551,Simple Assault,9040,Friday
2018-09-11,14.0,102875912,Motor Vehicle Theft,8554,Tuesday
2018-08-09,23.0,103512697,Drug/Narcotic Violations,8554,Thursday
2018-04-12,8.0,98841545,Theft From Building,9040,Thursday
2018-11-15,13.0,114288094,Credit Card/Automated Teller Machine Fraud,8554,Thursday
2018-04-23,23.0,98841541,Destruction/Damage/Vandalism of Property,9040,Monday
2018-06-10,14.0,99013394,Theft From Building,8554,Sunday
2018-11-27,16.0,102906312,Theft From Building,9040,Tuesday
2018-02-01,19.0,96339865,Theft From Building,9040,Thursday
2018-04-10,11.0,106232612,Credit Card/Automated Teller Machine Fraud,8554,Tuesday
2018-12-03,15.0,102906313,Theft From Building,9040,Monday
2018-02-21,9.0,96340033,All Other Larceny,9040,Wednesday
2018-12-07,12.0,102904632,Identity Theft,9040,Friday
2018-01-21,0.0,96011922,Identity Theft,8554,Sunday
2018-01-06,0.0,96050197,All Other Larceny,9040,Saturday
2018-12-02,14.0,102879312,Destruction/Damage/Vandalism of Property,8554,Sunday
2018-11-01,1.0,101845995,Robbery,9040,Thursday
2018-08-08,12.0,114288079,Counterfeiting/Forgery,8554,Wednesday
2018-01-24,13.0,96011897,Drug/Narcotic Violations,8554,Wednesday
2018-10-02,10.0,101852475,Theft From Building,9040,Tuesday
2018-12-20,10.0,102906341,Theft From Motor Vehicle,9040,Thursday
2018-08-27,16.0,114293117,Drug/Narcotic Violations,8554,Monday
2018-01-03,7.0,96050195,Theft From Motor Vehicle,9040,Wednesday
2018-03-28,18.0,98394999,Theft From Building,9040,Wednesday
2018-12-21,18.0,107359474,Fondling,9040,Friday
2018-10-06,2.0,101852478,Fondling,9040,Saturday
2018-01-22,13.0,114288075,All Other Larceny,8554,Monday
2018-08-30,17.0,101075556,All Other Larceny,8554,Thursday
2018-04-04,14.0,98841448,Theft From Building,9040,Wednesday
2018-09-02,23.0,101598300,Theft From Motor Vehicle,9040,Sunday
2018-10-10,14.0,101845988,All Other Larceny,9040,Wednesday
2018-09-10,8.0,101779720,All Other Larceny,8554,Monday
2018-12-10,15.0,114288096,Rape,8554,Monday
2018-04-16,0.0,99611117,Drug/Narcotic Violations,8554,Monday
2018-11-03,15.0,103532156,Simple Assault,9040,Saturday
2018-10-01,7.0,101852469,All Other Larceny,9040,Monday
2018-07-11,7.0,99635716,Destruction/Damage/Vandalism of Property,9040,Wednesday
2018-01-30,12.0,96011927,Identity Theft,8554,Tuesday
2018-06-13,19.0,99051741,Simple Assault,9040,Wednesday
2018-07-04,21.0,105130861,Stolen Property Offenses,8554,Wednesday
2018-07-07,19.0,99601570,Weapon Law Violations,8554,Saturday
2018-12-04,11.0,102875936,Theft From Building,8554,Tuesday
2018-05-03,16.0,98881195,All Other Larceny,8554,Thursday
2018-05-23,17.0,99051691,Theft From Building,9040,Wednesday
2018-07-13,17.0,99639784,Theft From Building,9040,Friday
2018-03-11,0.0,98332289,Drug/Narcotic Violations,8554,Sunday
2018-09-22,19.0,101570106,Destruction/Damage/Vandalism of Property,8554,Saturday
2018-07-19,14.0,99601576,Destruction/Damage/Vandalism of Property,8554,Thursday
2018-06-11,17.0,99013413,All Other Larceny,8554,Monday
2018-09-08,11.0,106228416,Extortion/Blackmail,8554,Saturday
2018-10-24,21.0,101774252,Credit Card/Automated Teller Machine Fraud,8554,Wednesday
2018-11-05,20.0,101845998,Drug/Narcotic Violations,9040,Monday
2018-12-17,17.0,102906342,Destruction/Damage/Vandalism of Property,9040,Monday
2018-02-06,20.0,96302013,Theft From Building,8554,Tuesday
2018-11-24,15.0,105139938,Simple Assault,8554,Saturday
2018-05-30,8.0,99051704,Simple Assault,9040,Wednesday
2018-10-05,10.0,101779754,Theft From Building,8554,Friday
2018-09-05,22.0,102879276,Burglary/Breaking & Entering,8554,Wednesday
2018-05-18,19.0,114283417,Credit Card/Automated Teller Machine Fraud,8554,Friday
2018-05-18,19.0,114283417,Theft From Building,8554,Friday
2018-12-18,20.0,102869146,Wire Fraud,8554,Tuesday
2018-01-30,0.0,96011937,Identity Theft,8554,Tuesday
2018-10-23,9.0,103517190,Motor Vehicle Theft,8554,Tuesday
2018-01-10,18.0,96011825,False Pretenses/Swindle/Confidence Game,8554,Wednesday
2018-10-15,0.0,111731073,False Pretenses/Swindle/Confidence Game,8554,Monday
2018-09-08,13.0,102010370,All Other Larceny,8554,Saturday
2018-05-04,7.0,98894807,Theft From Building,9040,Friday
2018-11-09,15.0,101847658,Theft From Building,9040,Friday
2018-08-10,8.0,101595800,Theft From Building,9040,Friday
2018-04-12,14.0,98841493,Theft From Building,9040,Thursday
2018-09-24,13.0,105554712,Drug/Narcotic Violations,9040,Monday
2018-10-12,14.0,101847639,Drug/Narcotic Violations,9040,Friday
2018-09-08,23.0,101570090,Drug/Narcotic Violations,8554,Saturday
2018-03-23,8.0,98394974,Intimidation,9040,Friday
2018-02-21,16.0,98332214,Theft From Building,8554,Wednesday
2018-05-27,0.0,99013375,Theft From Building,8554,Sunday
2018-01-03,11.0,96011806,Identity Theft,8554,Wednesday
2018-10-03,22.0,102869131,Motor Vehicle Theft,8554,Wednesday
2018-02-21,16.0,98332214,Credit Card/Automated Teller Machine Fraud,8554,Wednesday
2018-01-19,15.0,96011894,Intimidation,8554,Friday
2018-08-06,20.0,103512702,Burglary/Breaking & Entering,8554,Monday
2018-08-06,20.0,103512702,Credit Card/Automated Teller Machine Fraud,8554,Monday
2018-09-05,10.0,101779705,All Other Larceny,8554,Wednesday
2018-07-28,10.0,99607119,Drug/Narcotic Violations,8554,Saturday
2018-02-28,1.0,96340076,Theft From Building,9040,Wednesday
2018-07-11,0.0,99639792,Theft From Motor Vehicle,9040,Wednesday
2018-02-22,8.0,99051665,Simple Assault,9040,Thursday
2018-05-15,18.0,98894847,Theft From Building,9040,Tuesday
2018-03-29,20.0,102875887,Intimidation,8554,Thursday
2018-01-16,9.0,106228418,Theft From Building,8554,Tuesday
2018-07-11,16.0,99639782,Theft From Building,9040,Wednesday
2018-09-27,19.0,101577446,Theft From Building,8554,Thursday
2018-05-22,16.0,99051736,Fondling,9040,Tuesday
2018-08-20,8.0,101080159,Destruction/Damage/Vandalism of Property,9040,Monday
2018-01-09,19.0,96050212,Theft From Building,9040,Tuesday
2018-01-24,19.0,96050242,Drug/Narcotic Violations,9040,Wednesday
2018-05-11,9.0,98894837,Theft From Building,9040,Friday
2018-06-28,21.0,99601565,Burglary/Breaking & Entering,8554,Thursday
2018-06-28,21.0,99601565,Simple Assault,8554,Thursday
2018-02-08,18.0,96302042,Theft From Building,8554,Thursday
2018-01-06,22.0,96050199,Drug/Narcotic Violations,9040,Saturday
2018-08-28,13.0,103527924,False Pretenses/Swindle/Confidence Game,9040,Tuesday
2018-09-01,1.0,101570076,All Other Larceny,8554,Saturday
2018-11-01,14.0,101845996,All Other Larceny,9040,Thursday
2018-02-04,13.0,114292965,All Other Larceny,8554,Sunday
2018-02-04,15.0,114288046,Pornography/Obscene Material,8554,Sunday
2018-02-04,15.0,114288046,Rape,8554,Sunday
2018-09-27,11.0,106232613,Theft From Building,8554,Thursday
2018-07-20,14.0,99639795,Theft From Building,9040,Friday
2018-06-26,1.0,99051762,All Other Larceny,9040,Tuesday
2018-08-22,8.0,102904625,Theft From Building,9040,Wednesday
2018-05-16,18.0,99013366,All Other Larceny,8554,Wednesday
2018-02-28,13.0,98394921,Theft From Building,9040,Wednesday
2018-03-29,1.0,98894804,All Other Larceny,9040,Thursday
2018-10-29,22.0,101774171,Destruction/Damage/Vandalism of Property,8554,Monday
2018-04-19,13.0,98841550,All Other Larceny,9040,Thursday
2018-07-17,10.0,99635729,Simple Assault,9040,Tuesday
2018-05-21,10.0,99051688,All Other Larceny,9040,Monday
2018-01-27,13.0,96050265,Destruction/Damage/Vandalism of Property,9040,Saturday
2018-11-19,17.0,102869137,All Other Larceny,8554,Monday
2018-09-09,2.0,106228422,Credit Card/Automated Teller Machine Fraud,8554,Sunday
2018-09-09,2.0,106228422,Theft From Motor Vehicle,8554,Sunday
2018-11-19,17.0,114288131,Intimidation,8554,Monday
2018-11-17,2.0,114293109,Intimidation,8554,Saturday
2018-10-16,20.0,101779786,Drug/Narcotic Violations,8554,Tuesday
2018-10-02,17.0,101779737,Theft From Motor Vehicle,8554,Tuesday
2018-02-09,18.0,96339936,Destruction/Damage/Vandalism of Property,9040,Friday
2018-06-06,12.0,99013391,Drug/Narcotic Violations,8554,Wednesday
2018-01-15,16.0,96011854,Identity Theft,8554,Monday
2018-04-06,16.0,98841474,Theft From Motor Vehicle,9040,Friday
2018-09-07,17.0,101598305,Theft From Building,9040,Friday
2018-12-04,14.0,102875940,All Other Larceny,8554,Tuesday
2018-12-08,23.0,102906326,All Other Larceny,9040,Saturday
2018-11-01,3.0,102879311,Destruction/Damage/Vandalism of Property,8554,Thursday
2018-11-27,21.0,101846015,All Other Larceny,9040,Tuesday
2018-10-05,11.0,101781683,All Other Larceny,8554,Friday
2018-01-22,9.0,96050243,Aggravated Assault,9040,Monday
2018-01-22,9.0,96050243,Drug/Narcotic Violations,9040,Monday
2018-01-14,16.0,96050210,Fondling,9040,Sunday
2018-04-19,13.0,98841537,All Other Larceny,9040,Thursday
2018-05-14,21.0,101085099,Theft From Building,9040,Monday
2018-07-17,19.0,99639791,All Other Larceny,9040,Tuesday
2018-04-09,15.0,98841469,Drug/Narcotic Violations,9040,Monday
2018-10-08,12.0,101774112,Destruction/Damage/Vandalism of Property,8554,Monday
2018-01-11,19.0,114292961,Motor Vehicle Theft,8554,Thursday
2018-11-07,23.0,114292978,Theft From Building,8554,Wednesday
2018-04-03,15.0,99601549,Intimidation,8554,Tuesday
2018-06-01,21.0,99013388,All Other Larceny,8554,Friday
2018-01-23,11.0,96011879,False Pretenses/Swindle/Confidence Game,8554,Tuesday
